Date,Open,High,Low,Close,Adj Close,Volume
2010-02-12,77.1500015258789,77.8600006103516,74.5699996948242,76.9000015258789,76.9000015258789,316134200
2010-02-16,75.879997253418,76.1600036621094,75.6500015258789,76.0500030517578,76.0500030517578,25006300
2010-02-17,76.3399963378906,76.4100036621094,75.4400024414063,76.25,76.25,11576500
2010-02-18,76.1900024414063,76.6999969482422,75.8600006103516,76.6399993896484,76.6399993896484,9288300
2010-02-19,76.620002746582,79.3499984741211,76.5,78.7399978637695,78.7399978637695,24692700
2010-02-22,79.2799987792969,80.0899963378906,78.3199996948242,79.5599975585938,79.5599975585938,16954300
2010-02-23,79.3000030517578,80.0599975585938,78.9800033569336,79.1500015258789,79.1500015258789,14902000
2010-02-24,79.5400009155273,80,78.8099975585938,79.6800003051758,79.6800003051758,12045300
2010-02-25,79.0199966430664,79.4000015258789,78.629997253418,79.4000015258789,79.4000015258789,10176000
2010-02-26,79.6699981689453,80.1800003051758,79.0999984741211,80.129997253418,80.129997253418,10651200
2010-03-01,79.9899978637695,81.9400024414063,79.1399993896484,81.9100036621094,81.9100036621094,16667500
2010-03-02,82.2900009155273,82.7300033569336,80.75,80.7699966430664,80.7699966430664,15162600
2010-03-03,81.3600006103516,83.1500015258789,80.75,82.9499969482422,82.9499969482422,11875100
2010-03-04,83.0999984741211,83.3300018310547,82.4199981689453,82.6800003051758,82.6800003051758,8268300
2010-03-05,83.2099990844727,83.4000015258789,82.8199996948242,83.3600006103516,83.3600006103516,8266900
2010-03-08,83.5699996948242,83.5699996948242,82.6500015258789,82.7900009155273,82.7900009155273,7878900
2010-03-09,82.6500015258789,82.7200012207031,82.0199966430664,82.4700012207031,82.4700012207031,6188600
2010-03-10,82.5400009155273,82.8399963378906,81.6500015258789,82.0699996948242,82.0699996948242,5880700
2010-03-11,81.7399978637695,82.3899993896484,81.4100036621094,82.3600006103516,82.3600006103516,5527200
2010-03-12,82.629997253418,82.8499984741211,81.6900024414063,82.2399978637695,82.2399978637695,4731100
2010-03-15,82.2200012207031,82.5,81.8199996948242,82.1699981689453,82.1699981689453,4740400
2010-03-16,82.2799987792969,82.5100021362305,81.7399978637695,82.3000030517578,82.3000030517578,4542100
2010-03-17,82.4899978637695,82.6399993896484,82.0100021362305,82.5,82.5,4365200
2010-03-18,82.5,82.5500030517578,82,82.3499984741211,82.3499984741211,3732600
2010-03-19,82.0599975585938,82.9800033569336,81.8000030517578,82.0599975585938,82.0599975585938,9720100
2010-03-22,81.5500030517578,82.379997253418,81.1999969482422,82.370002746582,82.370002746582,4107700
2010-03-23,82.4499969482422,82.4499969482422,81.6999969482422,82.3300018310547,82.3300018310547,5008000
2010-03-24,81.9599990844727,82,81,81.4400024414063,81.4400024414063,5773000
2010-03-25,81.6699981689453,82.2799987792969,81.3600006103516,81.6999969482422,81.6999969482422,5460900
2010-03-26,81.6800003051758,82.1500015258789,80.9499969482422,81.3000030517578,81.3000030517578,4816000
2010-03-29,81.5400009155273,81.9599990844727,81.5400009155273,81.75,81.75,3579300
2010-03-30,81.5400009155273,81.8199996948242,81.4300003051758,81.5999984741211,81.5999984741211,3618900
2010-03-31,81.1999969482422,81.4899978637695,80.8099975585938,81.2699966430664,81.2699966430664,4307500
2010-04-01,81.5999984741211,81.9499969482422,81.0299987792969,81.6500015258789,81.6500015258789,3213500
2010-04-05,81.9199981689453,81.9499969482422,81,81.1600036621094,81.1600036621094,3601600
2010-04-06,81,81.0199966430664,80.5199966430664,80.9100036621094,80.9100036621094,3238300
2010-04-07,80.8099975585938,80.8399963378906,79.5100021362305,79.9499969482422,79.9499969482422,5196900
2010-04-08,79.4499969482422,79.7399978637695,79.1100006103516,79.6800003051758,79.6800003051758,3972300
2010-04-09,79.8199996948242,80.5500030517578,79.5100021362305,80.4899978637695,80.4899978637695,3130900
2010-04-12,80.8000030517578,81.0899963378906,80.129997253418,80.4800033569336,80.4800033569336,2341600
2010-04-13,80.2099990844727,80.6900024414063,79.6999969482422,80.4499969482422,80.4499969482422,3071800
2010-04-14,80.5599975585938,81.0500030517578,80.2699966430664,80.8899993896484,80.8899993896484,3267400
2010-04-15,80.7799987792969,80.8000030517578,79.8000030517578,80.0699996948242,80.0699996948242,3912500
2010-04-16,79.8499984741211,80.2300033569336,75.5199966430664,78.7200012207031,78.7200012207031,12106000
2010-04-19,78.1699981689453,79.5899963378906,77.5800018310547,79.4800033569336,79.4800033569336,5146500
2010-04-20,79.870002746582,80.120002746582,79.3199996948242,80.0100021362305,80.0100021362305,3447100
2010-04-21,80.1999969482422,80.1999969482422,78.1100006103516,78.870002746582,78.870002746582,3983400
2010-04-22,78.25,78.8499984741211,77.3499984741211,78.6800003051758,78.6800003051758,4402000
2010-04-23,78.5599975585938,79.0899963378906,77.9499969482422,78.9499969482422,78.9499969482422,3868800
2010-04-26,78.9899978637695,79.6699981689453,78.9499969482422,79.2399978637695,79.2399978637695,4657400
2010-04-27,78.3199996948242,78.6699981689453,76.5699996948242,76.6900024414063,76.6900024414063,6036900
2010-04-28,77,77.6800003051758,76.9000015258789,77.1699981689453,77.1699981689453,4355700
2010-04-29,77.7099990844727,78.1399993896484,77.6399993896484,78.0899963378906,78.0899963378906,4334900
2010-04-30,77.9000015258789,78.4599990844727,77,77,77,4841900
2010-05-03,77.6999969482422,78.620002746582,77.4599990844727,78.4400024414063,78.4400024414063,4280300
2010-05-04,78.0500030517578,78.0500030517578,76.2900009155273,76.6100006103516,76.6100006103516,4662400
2010-05-05,75.8000030517578,76.9800033569336,75.5100021362305,76.6999969482422,76.6999969482422,4785100
2010-05-06,76.4100036621094,77.25,71.5,74.5899963378906,74.5899963378906,10384300
2010-05-07,74.25,75.8499984741211,72.7300033569336,74.4100036621094,74.4100036621094,9018300
2010-05-10,77.0699996948242,78.3000030517578,76.629997253418,78.2300033569336,78.2300033569336,7535300
2010-05-11,77.4300003051758,78.8000030517578,76.8600006103516,77.6100006103516,77.6100006103516,4919200
2010-05-12,77.6900024414063,78.5500030517578,77.2099990844727,78,78,3611600
2010-05-13,77.8899993896484,78.0999984741211,77.1699981689453,77.2699966430664,77.2699966430664,3429100
2010-05-14,77.1500015258789,77.2099990844727,75.3099975585938,76.2300033569336,76.2300033569336,5366600
2010-05-17,76.0599975585938,76.5299987792969,75.0199966430664,76.3099975585938,76.3099975585938,3707100
2010-05-18,76.3600006103516,77.3600006103516,75.25,75.4700012207031,75.4700012207031,4386500
2010-05-19,75.0500030517578,76.3000030517578,74.2600021362305,75.8300018310547,75.8300018310547,4675600
2010-05-20,74.4000015258789,74.6100006103516,72.25,72.2799987792969,72.2799987792969,7728800
2010-05-21,71.1399993896484,73.25,70,73.0100021362305,73.0100021362305,10920900
2010-05-24,72.3099975585938,72.5299987792969,70.6999969482422,70.7799987792969,70.7799987792969,5304400
2010-05-25,69.8899993896484,70.870002746582,68.4800033569336,70.7300033569336,70.7300033569336,8409000
2010-05-26,71.4800033569336,71.4800033569336,70.1600036621094,70.3199996948242,70.3199996948242,5414900
2010-05-27,71.0899963378906,73.4199981689453,71.0899963378906,73.3499984741211,73.3499984741211,6530400
2010-05-28,72.4000015258789,72.7399978637695,70.5500030517578,70.5500030517578,70.5500030517578,7820800
2010-06-01,70.0500030517578,71.9400024414063,69.9499969482422,70.2600021362305,70.2600021362305,5382500
2010-06-02,70.5100021362305,72.3300018310547,70.1699981689453,72.25,72.25,4913800
2010-06-03,72.4000015258789,72.6500015258789,71.3000030517578,72.3399963378906,72.3399963378906,4122900
2010-06-04,70.9100036621094,71.25,69.7799987792969,70.1900024414063,70.1900024414063,7387000
2010-06-07,70.2900009155273,70.9800033569336,69.8000030517578,70.0400009155273,70.0400009155273,5457600
2010-06-08,70.1999969482422,72.8600006103516,69.6100006103516,72.6399993896484,72.6399993896484,6710600
2010-06-09,72.870002746582,73.5699996948242,71.3600006103516,71.8099975585938,71.8099975585938,5909800
2010-06-10,72.3099975585938,74.1999969482422,72.3000030517578,74.0999984741211,74.0999984741211,6174000
2010-06-11,73.5999984741211,74.7300033569336,73.25,74.4100036621094,74.4100036621094,4812900
2010-06-14,74.870002746582,75.7699966430664,74.5899963378906,74.9199981689453,74.9199981689453,5646100
2010-06-15,75.3300018310547,77.3199996948242,74.8000030517578,77.25,77.25,7254300
2010-06-16,76.8600006103516,77.5400009155273,76.4899978637695,77.5100021362305,77.5100021362305,4848700
2010-06-17,77.7200012207031,79.3000030517578,77.5599975585938,79.2300033569336,79.2300033569336,9075300
2010-06-18,79.4499969482422,79.9800033569336,79.1600036621094,79.9300003051758,79.9300003051758,13211800
2010-06-21,80.0999984741211,80.4499969482422,79.1500015258789,79.8099975585938,79.8099975585938,8377700
2010-06-22,79.5400009155273,80.3199996948242,79.1100006103516,79.5299987792969,79.5299987792969,9059300
2010-06-23,79.4499969482422,79.8899993896484,77.8099975585938,79.1399993896484,79.1399993896484,7180800
2010-06-24,78.870002746582,79.75,78,78.8600006103516,78.8600006103516,10153600
2010-06-25,79.3499984741211,81.9000015258789,79.25,81.9000015258789,81.9000015258789,109267000
2010-06-28,81.2600021362305,81.3600006103516,80.8899993896484,81.0199966430664,81.0199966430664,17628400
2010-06-29,80.3000030517578,81.4199981689453,79.5500030517578,80.0299987792969,80.0299987792969,19427200
2010-06-30,79.8000030517578,80.7799987792969,79.379997253418,79.6900024414063,79.6900024414063,10967500
2010-07-01,79.5599975585938,79.6699981689453,77.9300003051758,78.8099975585938,78.8099975585938,11930900
2010-07-02,79.0500030517578,79.4700012207031,76.6699981689453,77.2399978637695,77.2399978637695,9319900
2010-07-06,77.5999984741211,78.9000015258789,76.7200012207031,77.5699996948242,77.5699996948242,8676000
2010-07-07,77.7600021362305,79.9899978637695,77.1600036621094,79.9199981689453,79.9199981689453,9977300
2010-07-08,79.6100006103516,79.9199981689453,78.7300033569336,79.4100036621094,79.4100036621094,8430600
2010-07-09,79.2699966430664,79.8499984741211,78.8899993896484,79.75,79.75,5558700
2010-07-12,79.5699996948242,79.8000030517578,78.6600036621094,79.4700012207031,79.4700012207031,5076900
2010-07-13,79.75,80.2300033569336,79.0999984741211,79.8600006103516,79.8600006103516,9216600
2010-07-14,79.9199981689453,79.9199981689453,79.0500030517578,79.3499984741211,79.3499984741211,6486000
2010-07-15,79.4899978637695,79.9899978637695,78.4700012207031,79.7099990844727,79.7099990844727,6454400
2010-07-16,79.3000030517578,79.4300003051758,77,77.0999984741211,77.0999984741211,9286400
2010-07-19,77.370002746582,77.8499984741211,76.4400024414063,77.3099975585938,77.3099975585938,4895600
2010-07-20,76.4000015258789,78.5,76.3000030517578,78.2399978637695,78.2399978637695,5254200
2010-07-21,78.5199966430664,78.6999969482422,76.2099990844727,76.629997253418,76.629997253418,5781900
2010-07-22,77.4800033569336,78.4599990844727,77.25,78.3499984741211,78.3499984741211,6352900
2010-07-23,78.2099990844727,78.9300003051758,77.8199996948242,78.7099990844727,78.7099990844727,5414300
2010-07-26,78.7399978637695,79.4300003051758,78.2799987792969,78.7200012207031,78.7200012207031,6045700
2010-07-27,78.9000015258789,78.9800033569336,78.3000030517578,78.5100021362305,78.5100021362305,4993800
2010-07-28,78.3199996948242,78.7399978637695,77.5500030517578,77.8199996948242,77.8199996948242,3447100
2010-07-29,78.4700012207031,78.7900009155273,77.25,78.0400009155273,78.0400009155273,5098200
2010-07-30,77.2900009155273,78.4400024414063,77.2900009155273,78.120002746582,78.120002746582,4680600
2010-08-02,78.7799987792969,79.9800033569336,78.5599975585938,79.9199981689453,79.9199981689453,6292400
2010-08-03,79.8399963378906,80.0800018310547,79.5699996948242,79.8300018310547,79.8300018310547,4860100
2010-08-04,79.9899978637695,80.8499984741211,79.8000030517578,80.7600021362305,80.7600021362305,5380700
2010-08-05,80.1999969482422,80.870002746582,79.8899993896484,80.8300018310547,80.8300018310547,3805400
2010-08-06,80.1900024414063,80.7399978637695,78.8099975585938,80.4700012207031,80.4700012207031,5508700
2010-08-09,80.8300018310547,80.9000015258789,79.8399963378906,80.6999969482422,80.6999969482422,3697100
2010-08-10,79.9599990844727,80.4400024414063,79.0800018310547,79.7300033569336,79.7300033569336,3296300
2010-08-11,78.9199981689453,79,77.4100036621094,77.5,77.5,6150200
2010-08-12,77,77.4899978637695,76.6399993896484,77.0199966430664,77.0199966430664,4136200
2010-08-13,76.9199981689453,77.5599975585938,76.7399978637695,76.7799987792969,76.7799987792969,3248400
2010-08-16,76.5,77.25,76.0400009155273,76.8399963378906,76.8399963378906,2949400
2010-08-17,77.4700012207031,78.1900024414063,77,77.5299987792969,77.5299987792969,4116300
2010-08-18,77.6999969482422,79.4800033569336,77.4400024414063,78.7900009155273,78.7900009155273,6553500
2010-08-19,78.5299987792969,78.6500015258789,77.3600006103516,77.5400009155273,77.5400009155273,5691300
2010-08-20,76.8499984741211,78.1500015258789,76.8499984741211,77.7300033569336,77.7300033569336,5400500
2010-08-23,77.879997253418,78.0500030517578,77.2099990844727,77.2300033569336,77.2300033569336,2999000
2010-08-24,76.4000015258789,77.5100021362305,76.3199996948242,76.5800018310547,76.5800018310547,5319000
2010-08-25,76.2399978637695,77.0400009155273,75.620002746582,76.8000030517578,76.8000030517578,5902400
2010-08-26,77.1100006103516,77.2099990844727,76,76.370002746582,76.370002746582,4489300
2010-08-27,76.8600006103516,78.7799987792969,76.6699981689453,78.7799987792969,78.7799987792969,7285800
2010-08-30,78.2200012207031,79,77.870002746582,77.9000015258789,77.9000015258789,6012900
2010-08-31,77.8099975585938,79.0299987792969,77.4800033569336,78.7799987792969,78.7799987792969,16303700
2010-09-01,79.3000030517578,80.9800033569336,78.9899978637695,80.9100036621094,80.9100036621094,11057000
2010-09-02,80.7600021362305,81.3600006103516,80.2200012207031,81.1900024414063,81.1900024414063,7215600
2010-09-03,81.370002746582,81.6500015258789,80.4400024414063,81.6100006103516,81.6100006103516,6615400
2010-09-07,80.8899993896484,81.5199966430664,80.7099990844727,80.7900009155273,80.7900009155273,5113100
2010-09-08,81.1399993896484,81.75,81.0899963378906,81.6900024414063,81.6900024414063,4799300
2010-09-09,81.9800033569336,82.4300003051758,81.6500015258789,82.3099975585938,82.3099975585938,5223600
2010-09-10,82.1699981689453,82.7200012207031,82.0599975585938,82.7200012207031,82.7200012207031,3964000
2010-09-13,82.9800033569336,83.370002746582,82.7399978637695,83.3399963378906,83.3399963378906,6474400
2010-09-14,83.2600021362305,83.5800018310547,82.9000015258789,83.0500030517578,83.0500030517578,5468500
2010-09-15,82.9800033569336,83.5400009155273,82.3399963378906,83.4800033569336,83.4800033569336,4437200
2010-09-16,83.4199981689453,83.5400009155273,82.9300003051758,83.5400009155273,83.5400009155273,4365700
2010-09-17,83.8499984741211,84.1500015258789,82.7200012207031,82.7200012207031,82.7200012207031,18493800
2010-09-20,82.8399963378906,83.6999969482422,82.8199996948242,83.5100021362305,83.5100021362305,6108800
2010-09-21,83.4899978637695,83.8300018310547,82.8199996948242,83.0899963378906,83.0899963378906,5318500
2010-09-22,83.1800003051758,83.4800033569336,82.3600006103516,82.4199981689453,82.4199981689453,4491200
2010-09-23,82.0599975585938,82.7600021362305,80.9800033569336,81.2399978637695,81.2399978637695,4570400
2010-09-24,82.0899963378906,85.8600006103516,82,83.3199996948242,83.3199996948242,16046900
2010-09-27,83.5999984741211,83.870002746582,82.8000030517578,82.870002746582,82.870002746582,5761600
2010-09-28,82.8499984741211,83.3899993896484,82.1100006103516,83.0699996948242,83.0699996948242,4616500
2010-09-29,82.6600036621094,83.3300018310547,82.1999969482422,82.4400024414063,82.4400024414063,4469500
2010-09-30,82.8300018310547,83.7699966430664,82.5100021362305,82.6800003051758,82.6800003051758,4908500
2010-10-01,83.3000030517578,83.4800033569336,82.3300018310547,82.7099990844727,82.7099990844727,4519800
2010-10-04,82.4100036621094,82.8499984741211,81.4800033569336,82.1100006103516,82.1100006103516,3858400
2010-10-05,82.5899963378906,83.7300033569336,81.75,83.4300003051758,83.4300003051758,7290300
2010-10-06,83.2600021362305,83.5400009155273,82.8199996948242,83.5400009155273,83.5400009155273,3359400
2010-10-07,83.8300018310547,83.8499984741211,82.5800018310547,83.1699981689453,83.1699981689453,3371200
2010-10-08,83.4100036621094,83.4199981689453,82.629997253418,83.1600036621094,83.1600036621094,3493900
2010-10-11,83.0500030517578,83.3000030517578,82.5800018310547,82.9499969482422,82.9499969482422,1957700
2010-10-12,82.6399993896484,83.3499984741211,82.3000030517578,83.3000030517578,83.3000030517578,3500300
2010-10-13,83.5199966430664,83.870002746582,83.2099990844727,83.6600036621094,83.6600036621094,5060000
2010-10-14,83.7900009155273,84.4499969482422,83.1900024414063,83.6100006103516,83.6100006103516,5265000
2010-10-15,84.1100006103516,84.25,82.9700012207031,83.370002746582,83.370002746582,5856100
2010-10-18,83.2200012207031,84,83.1100006103516,83.5,83.5,3830200
2010-10-19,82.9100036621094,83.4300003051758,82.0100021362305,82.3600006103516,82.3600006103516,4953400
2010-10-20,82.5500030517578,83.2399978637695,82.25,82.9199981689453,82.9199981689453,4309200
2010-10-21,82.8300018310547,83.4800033569336,82.5,83.0100021362305,83.0100021362305,4053600
2010-10-22,83.0699996948242,83.4300003051758,82.5800018310547,83.3399963378906,83.3399963378906,2683400
2010-10-25,83.5199966430664,84,83.2799987792969,83.3300018310547,83.3300018310547,3548600
2010-10-26,83,83.1100006103516,81.25,82.2200012207031,82.2200012207031,5239300
2010-10-27,81.6699981689453,81.7200012207031,80.129997253418,80.5500030517578,80.5500030517578,5959600
2010-10-28,81.0800018310547,81.0999984741211,80.0699996948242,80.0999984741211,80.0999984741211,4381200
2010-10-29,80.0400009155273,80.1800003051758,78.7200012207031,79.5599975585938,79.5599975585938,6112400
2010-11-01,79.7600021362305,81.3099975585938,79.5800018310547,79.9000015258789,79.9000015258789,4332700
2010-11-02,80.3199996948242,80.6100006103516,80,80.4199981689453,80.4199981689453,3800900
2010-11-03,80.7900009155273,81.5,80.2399978637695,81.2699966430664,81.2699966430664,4396400
2010-11-04,82.1500015258789,83.0899963378906,81.6900024414063,82.9599990844727,82.9599990844727,7622800
2010-11-05,82.6399993896484,83.8000030517578,82.4599990844727,83.7200012207031,83.7200012207031,6006200
2010-11-08,83.0500030517578,83.2699966430664,81.8899993896484,82.3199996948242,82.3199996948242,4947300
2010-11-09,82.2699966430664,82.4100036621094,80.5999984741211,80.8499984741211,80.8499984741211,5320300
2010-11-10,80.6399993896484,82.1699981689453,80.6399993896484,81.9300003051758,81.9300003051758,5661100
2010-11-11,81.3000030517578,81.5999984741211,80.9000015258789,81.129997253418,81.129997253418,2957100
2010-11-12,80.9499969482422,80.9599990844727,80.1600036621094,80.25,80.25,3351400
2010-11-15,80.4800033569336,80.9899978637695,80.0699996948242,80.1900024414063,80.1900024414063,3626300
2010-11-16,80.0599975585938,80.3000030517578,79.6699981689453,79.9100036621094,79.9100036621094,5640100
2010-11-17,80.129997253418,80.3300018310547,79.5199966430664,79.5299987792969,79.5299987792969,3753400
2010-11-18,80.1999969482422,80.9700012207031,80.0299987792969,80.8600006103516,80.8600006103516,3925800
2010-11-19,80.5199966430664,81.0299987792969,80.3000030517578,80.7699966430664,80.7699966430664,4219300
2010-11-22,80.1100006103516,80.5500030517578,79.6999969482422,80,80,3565100
2010-11-23,79.4899978637695,79.9000015258789,79.0199966430664,79.0899963378906,79.0899963378906,4320000
2010-11-24,79.9800033569336,80.3499984741211,79.4300003051758,80.3000030517578,80.3000030517578,3291400
2010-11-26,79.4100036621094,79.8600006103516,79.4000015258789,79.7600021362305,79.7600021362305,1849800
2010-11-29,79.0400009155273,79.8899993896484,78.8199996948242,79.5100021362305,79.5100021362305,4088400
2010-11-30,79.0599975585938,80.5800018310547,79.0500030517578,79.6800003051758,79.6800003051758,6824700
2010-12-01,80.7200012207031,81.9199981689453,80.25,80.6800003051758,80.6800003051758,6657800
2010-12-02,80.9400024414063,81.4199981689453,80.7600021362305,81.4199981689453,81.4199981689453,4908200
2010-12-03,80.8000030517578,81.1699981689453,80.1999969482422,80.9000015258789,80.9000015258789,4083100
2010-12-06,80.7300033569336,81.3899993896484,80.2099990844727,80.379997253418,80.379997253418,2399100
2010-12-07,80.8399963378906,81.1500015258789,79.7900009155273,79.870002746582,79.870002746582,4981800
2010-12-08,79.7699966430664,80.5400009155273,79.5,80.5400009155273,80.5400009155273,3889800
2010-12-09,80.6600036621094,80.75,79.8499984741211,80.4899978637695,80.4899978637695,3846400
2010-12-10,80.4700012207031,80.7200012207031,79.8399963378906,80.6800003051758,80.6800003051758,3627000
2010-12-13,80.6600036621094,80.879997253418,80.1600036621094,80.3399963378906,80.3399963378906,4012200
2010-12-14,80.3300018310547,80.6600036621094,79.9100036621094,80.2399978637695,80.2399978637695,3182100
2010-12-15,79.9599990844727,80.1699981689453,79.4800033569336,79.5500030517578,79.5500030517578,4341500
2010-12-16,79.6100006103516,79.9300003051758,79.1999969482422,79.879997253418,79.879997253418,3950700
2010-12-17,79.7300033569336,80.0500030517578,79.3199996948242,79.9499969482422,79.9499969482422,6823900
2010-12-20,79.9499969482422,80.0299987792969,79.3000030517578,79.5699996948242,79.5699996948242,3205700
2010-12-21,79.6999969482422,80.5800018310547,79.5899963378906,80.4899978637695,80.4899978637695,4024100
2010-12-22,80.4100036621094,80.7399978637695,79.8000030517578,80.1399993896484,80.1399993896484,3737600
2010-12-23,80.1100006103516,80.1100006103516,79.6699981689453,79.8600006103516,79.8600006103516,2607700
2010-12-27,79.8099975585938,80.1800003051758,79.5800018310547,80.1600036621094,80.1600036621094,2218800
2010-12-28,80.1399993896484,80.2200012207031,79.870002746582,79.9899978637695,79.9899978637695,1792500
2010-12-29,79.9300003051758,80.0599975585938,79.75,79.8899993896484,79.8899993896484,1816100
2010-12-30,80.0500030517578,80.0500030517578,79.2900009155273,79.4000015258789,79.4000015258789,2508600
2010-12-31,79.2699966430664,80.1100006103516,79.1999969482422,80.1100006103516,80.1100006103516,2935300
2011-01-03,80.5,80.8399963378906,80.2200012207031,80.4100036621094,80.4100036621094,5573500
2011-01-04,80.3300018310547,80.3899993896484,79.7200012207031,80.1699981689453,80.1699981689453,4020400
2011-01-05,79.9899978637695,80.9100036621094,79.8000030517578,80.9100036621094,80.9100036621094,4107800
2011-01-06,80.9300003051758,80.9800033569336,80.370002746582,80.370002746582,80.370002746582,3938000
2011-01-07,80.6100006103516,80.6999969482422,79.5,79.7399978637695,79.7399978637695,3809600
2011-01-10,79.5199966430664,79.9700012207031,79.1399993896484,79.6500015258789,79.6500015258789,3521800
2011-01-11,79.6900024414063,80.0199966430664,79.2099990844727,79.4000015258789,79.4000015258789,3481400
2011-01-12,79.9199981689453,80.7399978637695,79.7099990844727,80.7399978637695,80.7399978637695,5436500
2011-01-13,80.7300033569336,80.8899993896484,80.2900009155273,80.7600021362305,80.7600021362305,3303800
2011-01-14,80.629997253418,81.6699981689453,80.5800018310547,81.6500015258789,81.6500015258789,4786900
2011-01-18,81.5199966430664,82.0999984741211,81.5,81.8199996948242,81.8199996948242,4249400
2011-01-19,81.8099975585938,81.8199996948242,80.5,80.9199981689453,80.9199981689453,3932000
2011-01-20,80.8199996948242,81.370002746582,80.5,80.7300033569336,80.7300033569336,3674500
2011-01-21,81.1800003051758,81.1800003051758,80.2200012207031,80.4499969482422,80.4499969482422,4444300
2011-01-24,81.3499984741211,83.3899993896484,81.2900009155273,82.9400024414063,82.9400024414063,7143500
2011-01-25,82.8399963378906,83.2699966430664,82.1699981689453,83.25,83.25,3863600
2011-01-26,83.3300018310547,83.4800033569336,82.9100036621094,83.0699996948242,83.0699996948242,3325200
2011-01-27,82.7399978637695,83.2399978637695,82.6500015258789,83.0299987792969,83.0299987792969,2817800
2011-01-28,83.2300033569336,83.3499984741211,81.4700012207031,81.5599975585938,81.5599975585938,5263400
2011-01-31,81.9300003051758,82.3099975585938,81.5199966430664,81.75,81.75,3434700
2011-02-01,82.0599975585938,83.5,82.0599975585938,83.3499984741211,83.3499984741211,4630900
2011-02-02,83.0100021362305,83.879997253418,82.4000015258789,82.4499969482422,82.4499969482422,3616200
2011-02-03,82.3000030517578,83.3899993896484,82.2099990844727,83.0199966430664,83.0199966430664,2788300
2011-02-04,82.9000015258789,83.1900024414063,82.4800033569336,83.1699981689453,83.1699981689453,2582200
2011-02-07,83.2799987792969,84.1100006103516,83.2799987792969,84.0999984741211,84.0999984741211,3891200
2011-02-08,84.0100021362305,84.6500015258789,83.7099990844727,84.2699966430664,84.2699966430664,3593600
2011-02-09,83.8899993896484,84.1800003051758,83.3499984741211,83.8899993896484,83.8899993896484,4091100
2011-02-10,83.75,84.4800033569336,83.4000015258789,84.4499969482422,84.4499969482422,3216900
2011-02-11,84.2699966430664,84.9599990844727,83.6699981689453,84.9100036621094,84.9100036621094,3937200
2011-02-14,84.9400024414063,85.5,84.8399963378906,85.3000030517578,85.3000030517578,3177500
2011-02-15,85.1900024414063,85.4899978637695,84.5199966430664,84.9800033569336,84.9800033569336,3357300
2011-02-16,85.1800003051758,85.3600006103516,84.6100006103516,84.9599990844727,84.9599990844727,2714900
